Unnamed: 0,Working_Year,Designation,Experience,Employment_Status,Salary_In_Rupees,Employee_Location,Company_Location,Company_Size,Remote_Working_Ratio,Salary_Currency,salary_in_usd,Salary_In_USD
428,2022-01-01,Data Engineer,MI,FT,3935587,ES,ES,M,100,,,3935587
429,2022-01-01,Data Scientist,SE,FT,11171558,US,US,L,0,,,11171558
430,2022-01-01,Data Analyst,MI,FT,3124137,GB,GB,M,100,,,3124137
431,2022-01-01,Data Analyst,MI,FT,3498353,ES,ES,M,100,,,3498353
432,2022-01-01,Data Analyst,MI,FT,2623725,ES,ES,M,100,,,2623725
433,2022-01-01,Data Engineer,MI,FT,6996705,ES,ES,M,100,,,6996705
434,2022-01-01,Data Engineer,MI,FT,6122077,ES,ES,M,100,,,6122077
435,2022-01-01,Data Engineer,MI,FT,8331086,GB,GB,M,100,,,8331086
436,2022-01-01,Data Engineer,MI,FT,7289680,GB,GB,M,100,,,7289680
437,2022-01-01,Data Engineer,MI,FT,5247529,ES,ES,M,100,,,5247529
438,2022-01-01,Data Engineer,MI,FT,6996705,GR,GR,M,100,,,6996705
439,2022-01-01,Machine Learning Engineer,SE,FT,15090356,US,US,M,0,,,15090356
440,2022-01-01,Machine Learning Engineer,SE,FT,13128649,US,US,M,0,,,13128649
441,2022-01-01,Data Analyst,MI,FT,3498353,GR,GR,M,100,,,3498353
426,2022-01-01,Data Engineer,MI,FT,6596312,US,US,M,0,,,6596312
425,2022-01-01,Data Scientist,SE,FT,6365560,US,US,M,0,,,6365560
424,2022-01-01,Data Scientist,SE,FT,14322510,US,US,M,0,,,14322510
423,2022-01-01,Data Science Manager,MI,FT,12651551,US,US,M,100,,,12651551
407,2022-01-01,Data Analyst,MI,FT,4615031,US,US,S,0,,,4615031
408,2022-01-01,Data Engineer,SE,FT,14608960,US,US,L,100,,,14608960
409,2022-01-01,Data Analyst,MI,FT,4165543,GB,GB,M,100,,,4165543
410,2022-01-01,Data Scientist,SE,FT,14322510,US,US,M,100,,,14322510
411,2022-01-01,Data Scientist,MI,FT,5727572,GB,GB,M,0,,,5727572
412,2022-01-01,Data Scientist,MI,FT,3644840,GB,GB,M,0,,,3644840
413,2022-01-01,Data Engineer,MI,FT,5247529,GR,GR,M,100,,,5247529
405,2022-01-01,Data Engineer,SE,FT,13924663,US,US,M,100,,,13924663
414,2022-01-01,Data Engineer,MI,FT,3935587,GR,GR,M,100,,,3935587
416,2022-01-01,Data Engineer,MI,FT,4686166,GB,GB,M,100,,,4686166
417,2022-01-01,Data Scientist,SE,FT,20688070,US,US,M,100,,,20688070
418,2022-01-01,Data Science Engineer,SE,FT,4774170,AR,MX,L,100,,,4774170
419,2022-01-01,Data Engineer,MI,FT,5084491,US,US,M,0,,,5084491
420,2022-01-01,Machine Learning Scientist,MI,FT,12731120,US,US,L,100,,,12731120
421,2022-01-01,Machine Learning Scientist,MI,FT,8935655,US,US,L,100,,,8935655
422,2022-01-01,Data Science Manager,MI,FT,19176250,US,US,M,100,,,19176250
415,2022-01-01,Data Engineer,MI,FT,6248275,GB,GB,M,100,,,6248275
442,2022-01-01,Data Analyst,MI,FT,2623725,GR,GR,M,100,,,2623725
366,2022-01-01,Data Scientist,SE,FT,11028333,US,US,M,100,,,11028333
364,2022-01-01,Data Analyst,SE,FT,4877610,CA,CA,M,100,,,4877610
310,2022-01-01,Data Engineer,EX,FT,19255819,US,US,M,100,,,19255819
311,2022-01-01,Data Engineer,EX,FT,15913900,US,US,M,100,,,15913900
312,2022-01-01,Data Scientist,MI,FT,5206869,GB,GB,M,0,,,5206869
313,2022-01-01,Data Scientist,MI,FT,3124137,GB,GB,M,0,,,3124137
314,2022-01-01,Data Engineer,MI,FT,6248275,GB,GB,M,0,,,6248275
315,2022-01-01,Data Engineer,MI,FT,4165543,GB,GB,M,0,,,4165543
316,2022-01-01,Data Scientist,SE,FT,13146473,US,US,M,100,,,13146473
317,2022-01-01,Data Engineer,EN,FT,3644840,GB,GB,M,100,,,3644840
318,2022-01-01,Data Scientist,SE,FT,9561071,US,US,M,100,,,9561071
319,2022-01-01,Data Analyst,SE,FT,7186717,US,US,M,100,,,7186717
320,2022-01-01,Data Engineer,SE,FT,14476875,US,US,M,0,,,14476875
321,2022-01-01,Data Engineer,SE,FT,10528636,US,US,M,0,,,10528636
322,2022-01-01,Data Engineer,SE,FT,17514043,US,US,M,0,,,17514043
323,2022-01-01,Data Engineer,SE,FT,12737486,US,US,M,0,,,12737486
324,2022-01-01,Data Scientist,SE,FT,14322510,US,US,L,0,,,14322510
309,2022-01-01,Data Analyst,MI,FT,10065542,US,US,M,0,,,10065542
308,2022-01-01,Data Analyst,MI,FT,8455055,US,US,M,0,,,8455055
307,2022-01-01,Data Analyst,SE,FT,9230062,US,US,M,0,,,9230062
306,2022-01-01,Data Analyst,SE,FT,7877381,US,US,M,0,,,7877381
290,2022-01-01,Data Engineer,SE,FT,10741883,US,US,M,100,,,10741883
291,2022-01-01,Data Analyst,SE,FT,12333273,US,US,M,100,,,12333273
292,2022-01-01,Data Analyst,SE,FT,9596082,US,US,M,100,,,9596082
293,2022-01-01,Data Scientist,MI,FT,10344035,US,US,M,0,,,10344035
294,2022-01-01,Data Scientist,MI,FT,7161255,US,US,M,0,,,7161255
295,2022-01-01,Data Engineer,MI,FT,13526815,US,US,M,100,,,13526815
296,2022-01-01,Data Engineer,MI,FT,11935425,US,US,M,100,,,11935425
325,2022-01-01,Data Scientist,SE,FT,9548340,US,US,L,0,,,9548340
297,2022-01-01,Data Analyst,SE,FT,8124046,US,US,M,100,,,8124046
299,2022-01-01,Data Scientist,SE,FT,10870785,US,US,M,100,,,10870785
300,2022-01-01,Data Scientist,SE,FT,7906026,US,US,M,100,,,7906026
301,2022-01-01,Data Scientist,SE,FT,9372412,GB,GB,M,0,,,9372412
302,2022-01-01,Data Scientist,SE,FT,8331086,GB,GB,M,0,,,8331086
303,2022-01-01,Data Scientist,SE,FT,11617147,US,US,M,100,,,11617147
304,2022-01-01,Data Scientist,SE,FT,9787049,US,US,M,100,,,9787049
305,2022-01-01,Data Engineer,EN,FT,4165543,GB,GB,M,100,,,4165543
298,2022-01-01,Data Analyst,SE,FT,6755451,US,US,M,100,,,6755451
365,2022-01-01,Data Engineer,SE,FT,12731120,US,US,L,0,,,12731120
326,2022-01-01,Data Analyst,SE,FT,9881736,US,US,M,100,,,9881736
328,2022-01-01,Data Analyst,EX,FT,8752645,US,US,M,100,,,8752645
349,2022-01-01,Data Engineer,SE,FT,8991354,US,US,L,0,,,8991354
350,2022-01-01,Data Analyst,SE,FT,10741883,US,US,M,100,,,10741883
351,2022-01-01,Data Science Manager,SE,FT,12837902,US,US,M,100,,,12837902
352,2022-01-01,Data Science Manager,SE,FT,10912241,US,US,M,100,,,10912241
353,2022-01-01,Data Scientist,SE,FT,13288107,US,US,M,100,,,13288107
354,2022-01-01,Data Scientist,SE,FT,9787049,US,US,M,100,,,9787049
355,2022-01-01,Data Engineer,SE,FT,6248275,GB,GB,M,0,,,6248275
356,2022-01-01,Data Engineer,SE,FT,5206869,GB,GB,M,0,,,5206869
357,2022-01-01,Data Scientist,SE,FT,11935425,US,US,M,0,,,11935425
358,2022-01-01,Data Scientist,SE,FT,16828949,US,US,M,100,,,16828949
359,2022-01-01,Data Architect,SE,FT,15309172,CA,CA,M,100,,,15309172
360,2022-01-01,Data Architect,SE,FT,7216954,CA,CA,M,100,,,7216954
361,2022-01-01,Data Analyst,SE,FT,10344035,CA,CA,M,100,,,10344035
362,2022-01-01,Data Analyst,SE,FT,4877610,CA,CA,M,100,,,4877610
363,2022-01-01,Data Analyst,SE,FT,10344035,CA,CA,M,100,,,10344035
348,2022-01-01,Data Scientist,SE,FT,7602866,US,US,M,0,,,7602866
347,2022-01-01,Data Engineer,SE,FT,8657162,US,US,M,0,,,8657162
346,2022-01-01,Data Engineer,SE,FT,12460584,US,US,M,100,,,12460584
345,2022-01-01,Analytics Engineer,EX,FT,13924663,US,US,M,100,,,13924663
329,2022-01-01,Data Analyst,SE,FT,13526815,US,US,M,100,,,13526815
330,2022-01-01,Data Analyst,MI,FT,9190277,US,US,M,100,,,9190277
331,2022-01-01,Data Analyst,SE,FT,8983397,US,US,M,100,,,8983397
332,2022-01-01,Data Analyst,SE,FT,7186717,US,US,M,100,,,7186717
333,2022-01-01,Data Analyst,SE,FT,8983397,US,US,M,100,,,8983397
334,2022-01-01,Data Analyst,SE,FT,7186717,US,US,M,100,,,7186717
335,2022-01-01,Data Engineer,SE,FT,13160795,US,US,M,100,,,13160795
327,2022-01-01,Data Analyst,EX,FT,10344035,US,US,M,100,,,10344035
336,2022-01-01,Data Engineer,SE,FT,10528636,US,US,M,100,,,10528636
338,2022-01-01,Data Engineer,SE,FT,19407001,US,US,M,100,,,19407001
339,2022-01-01,Data Analyst,SE,FT,10869194,US,US,M,100,,,10869194
340,2022-01-01,Data Analyst,SE,FT,8695355,US,US,M,100,,,8695355
341,2022-01-01,Data Engineer,SE,FT,10254519,US,US,M,100,,,10254519
342,2022-01-01,Data Engineer,SE,FT,7455662,US,US,M,100,,,7455662
343,2022-01-01,Head of Data Science,EX,FT,17823568,US,US,M,100,,,17823568
344,2022-01-01,Head of Data Science,EX,FT,13357730,US,US,M,100,,,13357730
337,2022-01-01,Data Analyst,MI,FT,13288107,US,US,M,100,,,13288107
599,2022-01-01,Data Scientist,MI,FT,12731120,US,US,M,100,,,12731120
443,2022-01-01,Data Engineer,MI,FT,7810383,GB,GB,M,100,,,7810383
445,2022-01-01,Data Scientist,SE,FT,17131313,US,US,L,0,,,17131313
544,2022-01-01,Data Engineer,MI,FT,7885337,US,US,M,0,,,7885337
545,2022-01-01,Data Engineer,SE,FT,10344035,US,US,M,100,,,10344035
546,2022-01-01,Data Engineer,SE,FT,9150493,US,US,M,100,,,9150493
547,2022-01-01,Data Engineer,SE,FT,8792430,US,US,M,100,,,8792430
548,2022-01-01,Data Engineer,SE,FT,10344035,US,US,M,100,,,10344035
549,2022-01-01,Data Analyst,SE,FT,7881359,US,US,M,100,,,7881359
550,2022-01-01,Data Engineer,SE,FT,12731120,US,US,M,100,,,12731120
551,2022-01-01,Data Scientist,SE,FT,16335618,US,US,L,0,,,16335618
552,2022-01-01,Data Scientist,SE,FT,11171558,US,US,L,0,,,11171558
553,2022-01-01,Data Scientist,SE,FT,14004232,US,US,M,100,,,14004232
554,2022-01-01,Data Scientist,SE,FT,11458008,US,US,M,100,,,11458008
555,2022-01-01,Data Engineer,SE,FT,15921857,US,US,M,100,,,15921857
556,2022-01-01,Data Engineer,SE,FT,12731120,US,US,M,100,,,12731120
557,2022-01-01,Data Engineer,SE,FT,11537578,US,US,M,100,,,11537578
558,2022-01-01,Data Engineer,SE,FT,5609650,US,US,M,0,,,5609650
543,2022-01-01,Data Engineer,MI,FT,16446936,US,US,M,0,,,16446936
542,2022-01-01,Data Analyst,SE,FT,6498123,US,US,M,100,,,6498123
541,2022-01-01,Data Analyst,SE,FT,9224810,US,US,M,100,,,9224810
540,2022-01-01,Data Scientist,MI,FT,8124046,US,US,M,0,,,8124046
524,2022-01-01,Data Analytics Lead,SE,FT,32225648,US,US,L,100,,,32225648
525,2022-01-01,Data Scientist,MI,FT,10741883,US,US,L,100,,,10741883
526,2022-01-01,Applied Data Scientist,SE,FT,14083802,US,US,L,100,,,14083802
527,2022-01-01,Data Scientist,MI,FT,6206421,US,US,M,100,,,6206421
528,2022-01-01,Data Analyst,SE,FT,10741883,US,US,M,100,,,10741883
529,2022-01-01,Data Analyst,SE,FT,7956950,US,US,M,100,,,7956950
530,2022-01-01,Data Analyst,SE,FT,7186717,US,US,M,100,,,7186717
559,2022-01-01,Data Scientist,SE,FT,16335618,US,US,M,0,,,16335618
531,2022-01-01,Data Analyst,MI,FT,6763408,CA,CA,M,0,,,6763408
533,2022-01-01,Machine Learning Engineer,SE,FT,17027873,US,US,M,100,,,17027873
534,2022-01-01,Machine Learning Engineer,SE,FT,15325086,US,US,M,100,,,15325086
535,2022-01-01,Data Architect,SE,FT,21197315,US,US,M,100,,,21197315
536,2022-01-01,Data Architect,SE,FT,16957852,US,US,M,100,,,16957852
537,2022-01-01,Data Analyst,SE,FT,8983397,US,US,M,100,,,8983397
538,2022-01-01,Data Engineer,SE,FT,12333273,US,US,M,100,,,12333273
539,2022-01-01,Data Scientist,MI,FT,11243170,US,US,M,0,,,11243170
532,2022-01-01,Data Analyst,MI,FT,5967713,CA,CA,M,0,,,5967713
523,2022-01-01,Data Analyst,MI,FT,1591390,GR,GR,S,100,,,1591390
560,2022-01-01,Data Scientist,SE,FT,11171558,US,US,M,0,,,11171558
562,2022-01-01,Analytics Engineer,SE,FT,14696487,US,US,M,0,,,14696487
583,2022-01-01,Data Engineer,SE,FT,17514043,US,US,M,100,,,17514043
584,2022-01-01,Data Engineer,SE,FT,12737486,US,US,M,100,,,12737486
585,2022-01-01,Data Analyst,SE,FT,8354798,US,US,M,100,,,8354798
586,2022-01-01,Data Analyst,SE,FT,8826247,US,US,M,100,,,8826247
587,2022-01-01,Data Analyst,MI,FT,3644840,GB,GB,M,0,,,3644840
588,2022-01-01,Data Scientist,SE,FT,11139730,US,US,M,100,,,11139730
589,2022-01-01,Data Analyst,SE,FT,7877381,US,US,M,0,,,7877381
590,2022-01-01,Data Analyst,SE,FT,4774170,US,US,M,100,,,4774170
591,2022-01-01,Data Architect,SE,FT,15322221,US,US,M,100,,,15322221
592,2022-01-01,Data Architect,SE,FT,11525960,US,US,M,100,,,11525960
593,2022-01-01,Data Scientist,SE,FT,18300985,US,US,M,100,,,18300985
594,2022-01-01,Data Scientist,SE,FT,11935425,US,US,M,100,,,11935425
595,2022-01-01,Data Analytics Manager,SE,FT,11956113,US,US,M,100,,,11956113
596,2022-01-01,Data Analytics Manager,SE,FT,8695355,US,US,M,100,,,8695355
597,2022-01-01,Data Scientist,SE,FT,16709595,US,US,M,100,,,16709595
582,2022-01-01,Data Analyst,SE,FT,8455055,US,US,M,100,,,8455055
581,2022-01-01,Data Analyst,SE,FT,10065542,US,US,M,100,,,10065542
580,2022-01-01,Data Engineer,SE,FT,1989238,US,US,M,100,,,1989238
579,2022-01-01,Data Engineer,SE,FT,7956950,US,US,M,100,,,7956950
563,2022-01-01,Data Engineer,SE,FT,13932619,US,US,M,100,,,13932619
564,2022-01-01,Data Engineer,SE,FT,11159622,US,US,M,100,,,11159622
565,2022-01-01,Data Analyst,SE,FT,9241997,US,US,M,100,,,9241997
566,2022-01-01,Data Engineer,SE,FT,4296753,US,US,M,0,,,4296753
567,2022-01-01,Data Analyst,SE,FT,13526815,US,US,M,100,,,13526815
568,2022-01-01,Data Analyst,MI,FT,5206869,GB,GB,M,0,,,5206869
569,2022-01-01,Data Analyst,SE,FT,6365560,US,US,M,100,,,6365560
561,2022-01-01,Analytics Engineer,SE,FT,16335618,US,US,M,0,,,16335618
570,2022-01-01,Data Scientist,SE,FT,11139730,US,US,M,100,,,11139730
572,2022-01-01,Data Scientist,SE,FT,11139730,US,US,M,100,,,11139730
573,2022-01-01,Data Analyst,SE,FT,7956950,US,US,M,100,,,7956950
574,2022-01-01,Data Analyst,SE,FT,5490296,US,US,M,100,,,5490296
575,2022-01-01,Data Scientist,SE,FT,16709595,US,US,M,100,,,16709595
576,2022-01-01,Data Scientist,SE,FT,11139730,US,US,M,100,,,11139730
577,2022-01-01,Data Scientist,SE,FT,16709595,US,US,M,100,,,16709595
578,2022-01-01,Data Analyst,SE,FT,11941393,US,US,M,100,,,11941393
571,2022-01-01,Data Scientist,SE,FT,16709595,US,US,M,100,,,16709595
444,2022-01-01,Data Engineer,MI,FT,6248275,GB,GB,M,100,,,6248275
522,2022-01-01,Computer Vision Engineer,EN,FT,795695,PT,LU,M,100,,,795695
520,2022-01-01,Applied Data Scientist,SE,FT,30236410,US,US,L,100,,,30236410
466,2022-01-01,Data Engineer,EN,FT,9548340,US,US,M,100,,,9548340
467,2022-01-01,Research Scientist,SE,FT,11458008,US,US,L,50,,,11458008
468,2022-01-01,Data Scientist,SE,FT,8346045,US,US,M,100,,,8346045
469,2022-01-01,Data Engineer,SE,FT,7956950,US,US,M,100,,,7956950
470,2022-01-01,Data Scientist,SE,FT,11139730,US,US,M,100,,,11139730
471,2022-01-01,Data Analyst,MI,FT,10741883,US,US,M,100,,,10741883
472,2022-01-01,Data Analyst,MI,FT,3978475,US,US,M,100,,,3978475
473,2022-01-01,Data Scientist,SE,FT,17505290,US,US,M,100,,,17505290
474,2022-01-01,Data Scientist,SE,FT,11139730,US,US,M,100,,,11139730
475,2022-01-01,Data Scientist,MI,FT,14579360,GB,GB,M,0,,,14579360
476,2022-01-01,Data Scientist,MI,FT,7289680,GB,GB,M,0,,,7289680
477,2022-01-01,Data Scientist,SE,FT,14728314,US,US,M,100,,,14728314
478,2022-01-01,Machine Learning Engineer,SE,FT,17505290,US,US,M,100,,,17505290
479,2022-01-01,Data Scientist,MI,FT,15913900,US,US,M,100,,,15913900
480,2022-01-01,Data Scientist,MI,FT,9548340,US,US,M,100,,,9548340
465,2022-01-01,Principal Data Scientist,SE,FT,12943889,DE,DE,M,100,,,12943889
464,2022-01-01,Data Scientist,EN,FT,1467421,IN,IN,M,100,,,1467421
463,2022-01-01,Data Engineer,MI,PT,4372901,DE,DE,L,50,,,4372901
462,2022-01-01,Financial Data Analyst,EN,FT,7956950,US,US,L,50,,,7956950
446,2022-01-01,Data Engineer,MI,FT,6122077,GR,GR,M,100,,,6122077
447,2022-01-01,Data Engineer,SE,FT,16637982,US,US,L,100,,,16637982
448,2022-01-01,Data Engineer,SE,FT,12301445,US,US,L,100,,,12301445
449,2022-01-01,Data Engineer,SE,FT,14322510,US,US,M,100,,,14322510
450,2022-01-01,ML Engineer,EN,FT,1749176,PT,PT,L,100,,,1749176
451,2022-01-01,Data Engineer,SE,FT,6365560,US,US,M,100,,,6365560
452,2022-01-01,Machine Learning Developer,MI,FT,6269360,CA,CA,M,100,,,6269360
481,2022-01-01,Machine Learning Engineer,SE,FT,9548340,AE,AE,S,100,,,9548340
453,2022-01-01,Director of Data Science,EX,FT,15673521,CA,CA,L,50,,,15673521
455,2022-01-01,Computer Vision Engineer,EN,FT,9946188,US,US,M,0,,,9946188
456,2022-01-01,NLP Engineer,MI,FT,2962850,US,US,L,50,,,2962850
457,2022-01-01,Data Engineer,SE,FT,8354798,US,US,M,100,,,8354798
458,2022-01-01,Lead Machine Learning Engineer,SE,FT,6996705,DE,DE,M,0,,,6996705
459,2022-01-01,Business Data Analyst,MI,FT,1467421,IN,IN,M,100,,,1467421
460,2022-01-01,Data Scientist,MI,FT,2515590,IN,IN,L,100,,,2515590
461,2022-01-01,Machine Learning Infrastructure Engineer,MI,FT,4635321,PT,PT,L,50,,,4635321
454,2022-01-01,Machine Learning Engineer,MI,FT,9548340,US,US,S,100,,,9548340
521,2022-01-01,Data Scientist,MI,FT,5517031,CA,CA,M,100,,,5517031
482,2022-01-01,Machine Learning Engineer,SE,FT,5172018,AE,AE,S,100,,,5172018
484,2022-01-01,Data Engineer,EX,FT,17187012,US,US,M,100,,,17187012
505,2022-01-01,Data Engineer,SE,FT,9150493,US,US,M,100,,,9150493
506,2022-01-01,Data Scientist,EN,FT,6898914,AU,AU,M,50,,,6898914
507,2022-01-01,Applied Machine Learning Scientist,MI,FT,5967713,BO,US,L,100,,,5967713
508,2022-01-01,Research Scientist,MI,FT,5160003,AT,AT,L,0,,,5160003
509,2022-01-01,Research Scientist,EN,FT,9548340,US,US,L,100,,,9548340
510,2022-01-01,Applied Data Scientist,MI,FT,12492412,US,US,L,100,,,12492412
511,2022-01-01,Computer Vision Software Engineer,EN,FT,11935425,AU,AU,S,100,,,11935425
512,2022-01-01,Business Data Analyst,MI,FT,5642432,CA,CA,L,50,,,5642432
513,2022-01-01,Data Engineer,EN,FT,5172018,US,US,S,100,,,5172018
514,2022-01-01,Machine Learning Engineer,SE,FT,5684763,IE,IE,S,100,,,5684763
515,2022-01-01,Data Analytics Engineer,EN,FT,1591390,PK,PK,M,0,,,1591390
516,2022-01-01,Data Scientist,MI,FT,3819336,RU,US,S,100,,,3819336
517,2022-01-01,Data Science Manager,SE,FT,12134349,US,US,M,100,,,12134349
518,2022-01-01,Data Engineer,MI,FT,5422423,FR,FR,M,100,,,5422423
519,2022-01-01,Data Scientist,MI,FT,9735010,CH,CH,L,0,,,9735010
504,2022-01-01,Machine Learning Engineer,MI,FT,6956364,AU,AU,L,100,,,6956364
503,2022-01-01,Data Scientist,EN,FT,3182780,JP,MY,L,100,,,3182780
502,2022-01-01,Head of Data,MI,FT,2623725,EE,EE,S,100,,,2623725
501,2022-01-01,Machine Learning Engineer,SE,FT,4985109,NL,NL,L,100,,,4985109
485,2022-01-01,Data Engineer,SE,FT,16709595,US,US,M,100,,,16709595
486,2022-01-01,Machine Learning Engineer,SE,FT,9548340,US,US,M,100,,,9548340
487,2022-01-01,Data Scientist,SE,FT,18300985,US,US,M,100,,,18300985
488,2022-01-01,Data Scientist,EN,PT,7956950,DZ,DZ,M,50,,,7956950
489,2022-01-01,Data Scientist,MI,FL,7956950,CA,US,M,100,,,7956950
490,2022-01-01,Applied Machine Learning Scientist,EN,CT,2536278,TN,CZ,M,100,,,2536278
491,2022-01-01,Head of Data,SE,FT,15913900,MY,US,M,100,,,15913900
483,2022-01-01,Data Engineer,EX,FT,25780518,US,US,M,100,,,25780518
492,2022-01-01,Principal Data Analyst,MI,FT,5967713,CA,CA,S,100,,,5967713
494,2022-01-01,Machine Learning Developer,SE,FT,6269360,CA,CA,M,100,,,6269360
495,2022-01-01,Data Scientist,SE,FT,7956950,BR,US,M,100,,,7956950
496,2022-01-01,Machine Learning Scientist,MI,FT,12174134,US,US,M,50,,,12174134
497,2022-01-01,Data Engineer,EN,FT,4617816,PK,DE,M,100,,,4617816
498,2022-01-01,Data Scientist,SE,FT,13128968,US,US,M,100,,,13128968
499,2022-01-01,Research Scientist,SE,FT,7433940,FR,FR,L,50,,,7433940
500,2022-01-01,Data Scientist,EN,FT,4169124,CA,CA,L,100,,,4169124
493,2022-01-01,Data Scientist,MI,FT,2831879,PL,PL,L,100,,,2831879
,2022-01-01,Data Analyst,EN,FT,50000,US,US,L,50,USD,50000,50000
,2022-01-01,Data Scientist,SE,FT,45000,ES,ES,M,0,EUR,47280,45000
,2022-01-01,Data Scientist,MI,FT,50000,FR,FR,M,100,EUR,52533,50000
,2022-01-01,Data Scientist,SE,FT,191475,US,US,M,0,USD,191475,191475
,2022-01-01,Data Scientist,SE,FT,191475,US,US,M,100,USD,191475,191475
,2022-01-01,Data Scientist,SE,FT,191475,US,US,M,100,USD,191475,191475
,2022-01-01,Data Science Manager,SE,FT,190000,US,US,L,100,USD,190000,190000
,2022-01-01,Data Scientist,SE,FT,191475,US,US,M,100,USD,191475,191475
,2022-01-01,Data Scientist,SE,FT,191475,US,US,M,100,USD,191475,191475
,2022-01-01,Data Engineer,MI,FT,63900,US,US,M,0,USD,63900,63900
,2022-01-01,ETL Developer,SE,FT,146200,US,US,M,100,USD,146200,146200
,2022-01-01,Data Scientist,SE,FT,191475,US,US,M,100,USD,191475,191475
,2022-01-01,Data Analyst,EN,FT,64000,US,US,L,100,USD,64000,64000
,2022-01-01,Data Scientist,SE,FT,191475,US,US,M,100,USD,191475,191475
,2022-01-01,Data Scientist,SE,FT,191475,US,US,M,100,USD,191475,191475
,2022-01-01,Data Engineer,SE,FT,184100,US,US,M,0,USD,184100,184100
,2022-01-01,Data Scientist,SE,FT,191475,US,US,M,100,USD,191475,191475
,2022-01-01,Data Scientist,SE,FT,191475,US,US,M,100,USD,191475,191475
,2022-01-01,Data Scientist,SE,FT,191475,US,US,M,100,USD,191475,191475
,2022-01-01,Data Scientist,SE,FT,191475,US,US,M,100,USD,191475,191475
,2022-01-01,Data Scientist,SE,FT,191475,US,US,M,100,USD,191475,191475
,2022-01-01,Machine Learning Engineer,SE,FT,65000,IE,IE,S,100,EUR,68293,65000
,2022-01-01,Data Scientist,SE,FT,123000,US,US,M,100,USD,123000,123000
,2022-01-01,Data Engineer,SE,FT,184100,US,US,M,0,USD,184100,184100
,2022-01-01,Data Scientist,SE,FT,191475,US,US,M,100,USD,191475,191475
,2022-01-01,Machine Learning Research Engineer,EN,FT,63000,DE,DE,L,50,EUR,66192,63000
,2022-01-01,Data Architect,SE,FT,63000,US,US,M,0,USD,63000,63000
,2022-01-01,Data Science Consultant,MI,FT,57000,GB,GB,M,0,GBP,70186,57000
,2022-01-01,Data Analyst,SE,FT,57000,GB,GB,M,0,GBP,70186,57000
,2022-01-01,BI Data Analyst,EN,FT,57000,US,US,L,100,USD,57000,57000
,2022-01-01,Machine Learning Engineer,SE,FT,57000,NL,NL,L,100,EUR,59888,57000
,2022-01-01,Data Scientist,SE,FT,156400,US,US,M,0,USD,156400,156400
,2022-01-01,Data Engineer,SE,FT,63000,US,US,M,0,USD,63000,63000
,2022-01-01,Data Scientist,SE,FT,156400,US,US,M,0,USD,156400,156400
,2022-01-01,Data Engineer,SE,FT,63000,US,US,M,0,USD,63000,63000
,2022-01-01,Data Architect,SE,FT,63000,US,US,M,0,USD,63000,63000
,2022-01-01,ETL Developer,SE,FT,63000,US,US,M,0,USD,63000,63000
,2022-01-01,Data Engineer,SE,FT,63000,US,US,M,0,USD,63000,63000
,2022-01-01,Analytics Engineer,SE,FT,63000,US,US,M,0,USD,63000,63000
,2022-01-01,Analytics Engineer,SE,FT,63000,US,US,M,0,USD,63000,63000
,2022-01-01,Data Engineer,SE,FT,63000,US,US,M,100,USD,63000,63000
,2022-01-01,Computer Vision Engineer,MI,FT,56000,FR,FR,S,100,EUR,58837,56000
,2022-01-01,Data Engineer,SE,FT,63000,US,US,M,100,USD,63000,63000
,2022-01-01,ETL Developer,SE,FT,63000,US,US,M,100,USD,63000,63000
,2022-01-01,ETL Developer,SE,FT,63000,US,US,M,100,USD,63000,63000
,2022-01-01,Data Engineer,SE,FT,63000,US,US,M,100,USD,63000,63000
,2022-01-01,Data Engineer,EN,FT,65000,US,US,S,100,USD,65000,65000
,2022-01-01,Machine Learning Engineer,SE,FT,65000,AE,AE,S,100,USD,65000,65000
,2022-01-01,Data Scientist,MI,FT,65000,GB,GB,M,50,GBP,80036,65000
,2022-01-01,Data Scientist,SE,FT,191475,US,US,M,100,USD,191475,191475
,2022-01-01,Data Engineer,MI,FT,260000,US,US,M,0,USD,260000,260000
,2022-01-01,Data Engineer,SE,FT,260000,US,US,M,0,USD,260000,260000
,2022-01-01,Data Engineer,EX,FT,260000,US,US,M,100,USD,260000,260000
,2022-01-01,Data Scientist,SE,FT,260000,US,US,M,100,USD,260000,260000
,2022-01-01,Data Scientist,SE,FT,191475,US,US,M,100,USD,191475,191475
,2022-01-01,Data Scientist,SE,FT,191475,US,US,M,100,USD,191475,191475
